S08845700025|11/08/2012|2508|Hy-Vee Food Store #1 / Cedar Rapids|1843 JOHNSON AVENUE, N.W.|CEDAR RAPIDS|52405|"1843 JOHNSON AVENUE, N.W.
CEDAR RAPIDS 52405
(41.97447, -91.697941)"|57|Linn|1011100|BLENDED WHISKIES|297|Laird And Company|23626|Five Star Pet|12|750|$3.46|$5.19|12|$62.28|9.00|2.38
S26656700011|07/09/2015|3647|Wal-Mart 2889 / Clinton|2715 SOUTH 25TH ST|CLINTON|52732|"2715 SOUTH 25TH ST
CLINTON 52732
(41.818874, -90.245005)"|23|Clinton|1031080|VODKA 80 PROOF|301|Fifth Generation Inc.|38178|Titos Handmade Vodka|6|1750|$18.52|$27.78|6|$166.68|10.50|2.77
S28184800058|09/29/2015|2465|Sid's Beverage Shop|2727 DODGE ST|DUBUQUE|52003|"2727 DODGE ST
DUBUQUE 52003
(42.4918, -90.704724)"|31|Dubuque|1011300|TENNESSEE WHISKIES|85|Brown-Forman Corporation|86670|Jack Daniel's Tennessee Honey|12|750|$15.07|$22.61|2|$45.22|1.50|0.40
S13536700014|07/24/2013|2238|Adventureland Inn|3200 Adventureland Dr|ALTOONA|50009|"3200 Adventureland Dr
ALTOONA 50009
(41.658538, -93.497258)"|77|Polk|1062200|PUERTO RICO & VIRGIN ISLANDS RUM|35|Bacardi U.S.A., Inc.|43127|Bacardi Superior Rum|12|1000|$9.43|$14.14|36|$509.04|36.00|9.51
S23819700011|02/03/2015|2660|HY-VEE FOOD STORE / SIOUX CENTER|1951 S MAIN AVE|SIOUX CENTER|51250|"1951 S MAIN AVE
SIOUX CENTER 51250
(43.05603, -96.175686)"|84|Sioux|1031080|VODKA 80 PROOF|421|Sazerac Co., Inc.|36978|Nikolai Vodka|6|1750|$6.92|$10.38|2|$20.76|3.50|0.92
S19553400063|06/16/2014|4829|Central City 2|1501 MICHIGAN AVE|DES MOINES|50314|"1501 MICHIGAN AVE
DES MOINES 50314
(41.605561, -93.613738)"|77|Polk|1081300|PEPPERMINT SCHNAPPS|65|Jim Beam Brands|80687|Dekuyper Blustery Peppermint Burst Schnapps|12|1000|$3.86|$5.78|12|$69.36|12.00|3.17
S18956900038|05/14/2014|2585|Hy-Vee Wine and Spirits / Algona|1516 HIGHWAY 169 NORTH|ALGONA|50511|"1516 HIGHWAY 169 NORTH
ALGONA 50511
(43.081288, -94.236003)"|55|Kossuth|1031080|VODKA 80 PROOF|260|Diageo Americas|37997|Smirnoff Vodka 80 Prf|12|1000|$9.25|$13.87|12|$166.44|12.00|3.17
S04408700074|03/06/2012|2624|Hy-Vee #2 / Dubuque|2395 NW ARTERIAL RD|DUBUQUE|52002|"2395 NW ARTERIAL RD
DUBUQUE 52002
(42.516621, -90.741064)"|31|Dubuque|1052010|IMPORTED GRAPE BRANDIES|389|REMY COINTREAU USA         .|49186|Remy Martin Vsop Cognac|12|750|$20.83|$31.25|2|$62.50|1.50|0.40
S11500500065|04/08/2013|3704|Celtics Beverage Company|1122 BROADWAY|EMMETSBURG|50536|"1122 BROADWAY
EMMETSBURG 50536
(43.109636, -94.678806)"|74|Palo Alto|1082900|MISC. IMPORTED CORDIALS & LIQUEURS|420|Moet Hennessy USA, Inc.|65126|Grand Marnier Cordon Rouge|12|750|$23.31|$34.96|1|$34.96|0.75|0.20
S13670200015|07/31/2013|3644|Wal-Mart 2764 / Altoona|3501  8TH ST SW|ALTOONA|50009|"3501 8TH ST SW
ALTOONA 50009
(41.644195, -93.505276)"|77|Polk|1032080|IMPORTED VODKA|115|Constellation Wine Company, Inc.|34821|Svedka Vodka|6|1750|$13.28|$19.92|6|$119.52|10.50|2.77
S05984500004|06/11/2012|3692|Wilkie Liquors|724  1ST ST E|MT VERNON|52314|"724 1ST ST E
MT VERNON 52314
(41.91776, -91.410151)"|57|Linn|1012100|CANADIAN WHISKIES|260|Diageo Americas|11297|Crown Royal Canadian Whisky|12|1000|$17.76|$26.65|36|$959.40|36.00|9.51
S04846600029|04/03/2012|4509|A J'S LIQUOR II|2515 CHAMBERLAIN|AMES|50010|"2515 CHAMBERLAIN
AMES 50010
(42.02146, -93.650965)"|85|Story|1032080|IMPORTED VODKA|35|Bacardi U.S.A., Inc.|34433|Grey Goose Vodka|12|750|$17.97|$26.96|12|$323.52|9.00|2.38
S22667200025|12/02/2014|4891|Schottsy's Liquor|109 5th ST|SIBLEY|51249|"109 5th ST
SIBLEY 51249
(43.403935, -95.759951)"|72|Osceola|1071100|AMERICAN COCKTAILS|395|Proximo|58866|Jose Cuervo Authentic Strawberry Margarita|12|750|$4.62|$6.93|2|$13.86|1.50|0.40
S06847200026|07/31/2012|3488|Bender's Foods|400 S SECOND|BELLEVUE|52031|"400 S SECOND
BELLEVUE 52031
(42.255889, -90.423093)"|49|Jackson|1081600|WHISKEY LIQUEUR|85|Brown-Forman Corporation|86887|Southern Comfort|12|1000|$11.82|$17.74|12|$212.88|12.00|3.17
S04197400002|02/22/2012|3906|Cigarette Outlet #17 / Burlington|412 N ROOSEVELT ST|BURLINGTON|52601|"412 N ROOSEVELT ST
BURLINGTON 52601
(40.815076, -91.1414)"|29|Des Moines|1031080|VODKA 80 PROOF|434|Luxco-St Louis|36306|Hawkeye Vodka|12|750|$3.25|$4.88|12|$58.56|9.00|2.38
S26899700012|07/22/2015|2500|Hy-Vee Food Store #1 / Ames|3800 W LINCOLN WAY|AMES|50010|"3800 W LINCOLN WAY
AMES 50010
(42.023145, -93.715664)"|85|Story|1012200|SCOTCH WHISKIES|260|Diageo Americas|6196|Talisker Storm|6|750|$34.49|$51.74|1|$51.74|0.75|0.20
S24892500005|04/06/2015|4673|Sonny's Super Market / West Point|327 5TH ST|WEST POINT|52656|"327 5TH ST
WEST POINT 52656
(40.717867, -91.452491)"|56|Lee|1081600|WHISKEY LIQUEUR|421|Sazerac Co., Inc.|64866|Fireball Cinnamon Whiskey|12|750|$8.98|$13.47|24|$323.28|18.00|4.76
S21721200051|10/13/2014|2555|Hy-Vee Food Store / Keokuk|3111 MAIN|KEOKUK|52632|"3111 MAIN
KEOKUK 52632
(40.414975, -91.403338)"|56|Lee|1022100|TEQUILA|395|Proximo|89193|Jose Cuervo Especial Reposado Tequila|48|200|$3.00|$4.50|48|$216.00|9.60|2.54
S09016600003|11/17/2012|3521|Ameristar Casino / Council Bluffs|2200 RIVER ROAD|COUNCIL BLUFFS|51501|"2200 RIVER ROAD
COUNCIL BLUFFS 51501
(41.242292, -95.909382)"|78|Pottawattamie|1041100|AMERICAN DRY GINS|434|Luxco-St Louis|30528|Hawkeye Gin|6|1750|$7.00|$10.50|6|$63.00|10.50|2.77
S15029400021|10/09/2013|2576|Hy-Vee Wine and Spirits / Storm Lake|1250 N LAKE ST|STORM LAKE|50588|"1250 N LAKE ST
STORM LAKE 50588
(42.653594, -95.200758)"|11|Buena Vista|1012100|CANADIAN WHISKIES|115|Constellation Wine Company, Inc.|11786|Black Velvet Traveler|12|750|$5.23|$7.84|12|$94.08|9.00|2.38
S08748300063|11/05/2012|2578|Hy-Vee / Charles City|901 KELLY ST|CHARLES CITY|50616|"901 KELLY ST
CHARLES CITY 50616
(43.066994, -92.675562)"|34|Floyd|1012100|CANADIAN WHISKIES|115|Constellation Wine Company, Inc.|11774|Black Velvet|24|375|$3.07|$4.60|24|$110.40|9.00|2.38
S21231400112|09/17/2014|2624|Hy-Vee #2 / Dubuque|2395 NW ARTERIAL RD|DUBUQUE|52002|"2395 NW ARTERIAL RD
DUBUQUE 52002
(42.516621, -90.741064)"|31|Dubuque|1031200|VODKA FLAVORED|260|Diageo Americas|77847|Smirnoff Vanilla|12|750|$8.25|$12.38|12|$148.56|9.00|2.38
S05233900074|04/25/2012|3417|Big G Food Store|PO BOX 261  310 W DILLON|MARENGO|52301|"PO BOX 261 310 W DILLON
MARENGO 52301
"|48|Iowa|1041100|AMERICAN DRY GINS|434|Luxco-St Louis|31666|Paramount Gin Traveler|12|750|$3.39|$5.09|2|$10.18|1.50|0.40
S12909100007|06/18/2013|2528|Hy-Vee Food Store #3 / Des Moines|3221 SE 14TH ST|DES MOINES|50315|"3221 SE 14TH ST
DES MOINES 50315
(41.553941, -93.596756)"|77|Polk|1081600|WHISKEY LIQUEUR|259|Heaven Hill Brands|86796|Southern Host Whiskey Liqueur|12|750|$5.37|$8.05|12|$96.60|9.00|2.38
S13555400025|07/24/2013|3943|Good and Quick Co|519 LINCOLNWAY|NEVADA|50201|"519 LINCOLNWAY
NEVADA 50201
(42.022712, -93.45299)"|85|Story|1081600|WHISKEY LIQUEUR|260|Diageo Americas|67267|Yukon Jack Canadian Liqueur|12|1000|$11.75|$17.62|2|$35.24|2.00|0.53
S11460200054|04/04/2013|2529|Hy-Vee Drugstore #4 / Cedar Rapids|4825 JOHNSON AVE NW|CEDAR RAPIDS|52405|"4825 JOHNSON AVE NW
CEDAR RAPIDS 52405
(41.968342, -91.733373)"|57|Linn|1031080|VODKA 80 PROOF|297|Laird And Company|35917|Five O'clock Vodka|12|1000|$4.17|$6.25|2|$12.50|2.00|0.53
S11615400004|04/15/2013|4524|Casey's General Store #1139 / Nora S|14 E CONGRESS|NORA SPRINGS|50458|"14 E CONGRESS
NORA SPRINGS 50458
(43.142731, -93.005439)"|34|Floyd|1031080|VODKA 80 PROOF|297|Laird And Company|35918|Five O'clock Vodka|6|1750|$7.20|$10.79|18|$194.22|31.50|8.32
S04958800091|04/09/2012|2633|Hy-Vee #3 / BDI / Des Moines|3221 SE 14TH ST|DES MOINES|50320|"3221 SE 14TH ST
DES MOINES 50320
(41.554101, -93.596754)"|77|Polk|1012200|SCOTCH WHISKIES|260|Diageo Americas|5289|J & B Rare Scotch|12|1000|$14.98|$22.47|12|$269.64|12.00|3.17
S20329100034|07/31/2014|3698|Ingersoll Wine Merchants|1300  50TH ST|WEST DES MOINES|50266|"1300 50TH ST
WEST DES MOINES 50266
(41.590858, -93.771158)"|77|Polk|1032200|IMPORTED VODKA - MISC|35|Bacardi U.S.A., Inc.|34605|Grey Goose La Poire Vodka|6|750|$18.49|$27.74|2|$55.48|1.50|0.40
S09979300008|01/10/2013|2529|Hy-Vee Drugstore #4 / Cedar Rapids|4825 JOHNSON AVE NW|CEDAR RAPIDS|52405|"4825 JOHNSON AVE NW
CEDAR RAPIDS 52405
(41.968342, -91.733373)"|57|Linn|1011100|BLENDED WHISKIES|297|Laird And Company|23827|Five Star|12|1000|$4.40|$6.59|12|$79.08|12.00|3.17
S11577700018|04/10/2013|3625|Wal-Mart 0892 / Ankeny|1002 SE NATIONAL DR|ANKENY|50021|"1002 SE NATIONAL DR
ANKENY 50021
(41.704864, -93.582728)"|77|Polk|1062310|SPICED RUM|260|Diageo Americas|43302|Captain Morgan Black Spiced|12|750|$11.00|$16.50|12|$198.00|9.00|2.38
S12175200011|05/13/2013|2565|Hy-Vee Food Store / Spencer|819 N GRAND AVE|SPENCER|51301|"819 N GRAND AVE
SPENCER 51301
(43.145897, -95.14506)"|21|Clay|1031080|VODKA 80 PROOF|434|Luxco-St Louis|36308|Hawkeye Vodka|6|1750|$7.13|$10.70|12|$128.40|21.00|5.55
S13095400056|07/01/2013|2515|Hy-Vee Food Store #1 / Mason City|2400 4TH ST SW|MASON CITY|50401|"2400 4TH ST SW
MASON CITY 50401
(43.148446, -93.236556)"|17|Cerro Gordo|1042100|IMPORTED DRY GINS|260|Diageo Americas|28867|Tanqueray Gin|12|1000|$14.99|$22.48|12|$269.76|12.00|3.17
S13871400001|08/13/2013|4775|Casey's General Store #37 / Dakota C|502, MAIN|DAKOTA CITY|50529|"502, MAIN
DAKOTA CITY 50529
(42.721391, -94.201402)"|46|Humboldt|1062310|SPICED RUM|259|Heaven Hill Brands|43026|Admiral Nelson Spiced Rum|12|750|$5.77|$8.66|12|$103.92|9.00|2.38
S24742300137|03/26/2015|5102|Wilkie Liquors|724, 1st  ST  SE|MOUNT VERNON|52314|"724, 1st ST SE
MOUNT VERNON 52314
(41.91776, -91.410151)"|57|Linn|1042100|IMPORTED DRY GINS|260|Diageo Americas|28890|Tanqueray Rangpur Gin|12|750|$12.50|$18.75|3|$56.25|2.25|0.59
S05101300107|04/17/2012|3495|Great Pastimes|228 N MAIN ST|MONTICELLO|52310|"228 N MAIN ST
MONTICELLO 52310
(42.240132, -91.183413)"|53|Jones|1012100|CANADIAN WHISKIES|115|Constellation Wine Company, Inc.|11773|Black Velvet|48|200|$1.56|$2.34|12|$28.08|2.40|0.63
S05796100019|05/30/2012|3660|Wal-Mart 2935 / Knoxville|814 W BELL AVE|KNOXVILLE|50138|"814 W BELL AVE
KNOXVILLE 50138
"|63|Marion|1101100|AMERICAN ALCOHOL|434|Luxco-St Louis|41846|Everclear Alcohol|12|750|$8.25|$12.38|6|$74.28|4.50|1.19
S06096900108|06/18/2012|2512|Hy-Vee Wine and Spirits / Iowa City|1720 WATERFRONT DR|IOWA CITY|52240|"1720 WATERFRONT DR
IOWA CITY 52240
(41.64277, -91.530467)"|52|Johnson|1031080|VODKA 80 PROOF|297|Laird And Company|35917|Five O'clock Vodka|12|1000|$4.01|$6.01|24|$144.24|24.00|6.34
S19128800024|05/22/2014|4165|I-35 Spirits / Ankeny|113 SE DELAWARE AVE STE 101|ANKENY|50023|"113 SE DELAWARE AVE STE 101
ANKENY 50023
(41.731732, -93.58109)"|77|Polk|1031080|VODKA 80 PROOF|260|Diageo Americas|38008|Smirnoff Vodka 80 Prf Pet|6|1750|$14.75|$22.12|2|$44.24|3.50|0.92
S13750400014|08/06/2013|4429|Kum & Go #32 / Colfax|1200 N WALNUT ST|COLFAX|50054|"1200 N WALNUT ST
COLFAX 50054
(41.686844, -93.247234)"|50|Jasper|1082900|MISC. IMPORTED CORDIALS & LIQUEURS|192|Sidney Frank Importing Co.|65254|Jagermeister Liqueur|24|375|$6.51|$9.77|6|$58.62|2.25|0.59
S18980000105|05/15/2014|2627|Hy-Vee Wine and Spirits #1|3424 MARTIN LUTHER KING JR PKW|DES MOINES|50310|"3424 MARTIN LUTHER KING JR PKW
DES MOINES 50310
(41.626402, -93.651112)"|77|Polk|1062200|PUERTO RICO & VIRGIN ISLANDS RUM|35|Bacardi U.S.A., Inc.|43156|Bacardi 151 Proof Rum|12|750|$13.50|$20.25|6|$121.50|4.50|1.19
S28330000037|10/07/2015|5172|Uptown Liquor & Tobacco|2000 WILLEY BLVD SW|CEDAR RAPIDS|52404|"2000 WILLEY BLVD SW
CEDAR RAPIDS 52404
(41.960205, -91.72574)"|57|Linn|1032080|IMPORTED VODKA|370|Pernod Ricard USA/Austin Nichols|34004|Absolut Swedish Vodka 80 Prf|24|375|$6.49|$9.74|4|$38.96|1.50|0.40
S20148600012|07/17/2014|4803|Walgreens #07453 / Des Moines|104 E EUCLID AVE|DES MOINES|50313|"104 E EUCLID AVE
DES MOINES 50313
(41.627683, -93.617219)"|77|Polk|1081600|WHISKEY LIQUEUR|421|Sazerac Co., Inc.|64866|Fireball Cinnamon Whiskey|12|750|$8.98|$13.47|12|$161.64|9.00|2.38
S07929800099|09/25/2012|2614|Hy-Vee #3 Food and Drugstore|1823 E KIMBERLY RD|DAVENPORT|52807|"1823 E KIMBERLY RD
DAVENPORT 52807
(41.556781, -90.548919)"|82|Scott|1081200|CREAM LIQUEURS|434|Luxco-St Louis|68846|St. Brendan's Superior Irish Cream Liqueur|12|750|$7.69|$11.53|2|$23.06|1.50|0.40
S09862200007|01/03/2013|3440|Hawkeye Pantry|501 LOCUST ST|DES MOINES|50309|"501 LOCUST ST
DES MOINES 50309
(41.586987, -93.624123)"|77|Polk|1011100|BLENDED WHISKIES|65|Jim Beam Brands|22786|Beam's 8 Star Bl Whiskey|12|750|$3.25|$4.88|12|$58.56|9.00|2.38
S14305600008|09/04/2013|4291|Fareway Stores #597 / Creston|105 E ADAMS ST|CRESTON|50801|"105 E ADAMS ST
CRESTON 50801
(40.715722, -94.237509)"|88|Union|1031080|VODKA 80 PROOF|434|Luxco-St Louis|36308|Hawkeye Vodka|6|1750|$7.17|$10.76|6|$64.56|10.50|2.77
S12219300026|05/14/2013|3774|Eagle Country Market / Dubuque|1800 ELM ST|DUBUQUE|52001|"1800 ELM ST
DUBUQUE 52001
(42.511105, -90.665763)"|31|Dubuque|1012200|SCOTCH WHISKIES|35|Bacardi U.S.A., Inc.|4866|Dewars White Label Scotch|12|750|$13.73|$20.59|3|$61.77|2.25|0.59
S22743400064|12/04/2014|2959|Dahl's / Merle Hay|4343 MERLE HAY ROAD|DES MOINES|50310|"4343 MERLE HAY ROAD
DES MOINES 50310
(41.637408, -93.697647)"|77|Polk|1062310|SPICED RUM|259|Heaven Hill Brands|43028|Admiral Nelson Spiced Rum|6|1750|$11.55|$17.33|6|$103.98|10.50|2.77
S26070700013|06/08/2015|4312|I-80 Liquor / Council Bluffs|2411 S 24TH ST #1|COUNCIL BLUFFS|51501|"2411 S 24TH ST #1
COUNCIL BLUFFS 51501
(41.238118, -95.879202)"|78|Pottawattamie|1081600|WHISKEY LIQUEUR|421|Sazerac Co., Inc.|64864|Fireball Cinnamon Whisky|24|375|$5.33|$8.00|48|$384.00|18.00|4.76
S09885000005|01/07/2013|4221|Kwik Stop / Texas St|4335 TEXAS ST|WATERLOO|50702|"4335 TEXAS ST
WATERLOO 50702
(42.453056, -92.306999)"|07|Black Hawk|1062300|FLAVORED RUM|370|Pernod Ricard USA/Austin Nichols|42716|Malibu Coconut Rum|12|750|$7.50|$11.24|12|$134.88|9.00|2.38
S28458300015|10/14/2015|5151|IDA Liquor|500, HWY 175|IDA GROVE|51445|"500, HWY 175
IDA GROVE 51445
"|47|Ida|1041150|FLAVORED GINS|370|Pernod Ricard USA/Austin Nichols|33256|Seagrams Lime Twisted Gin|12|750|$6.49|$9.74|12|$116.88|9.00|2.38
S25940400007|06/03/2015|5025|Hawkeye Convenience Stores / 1st Ave|1581 1ST AVE SE|CEDAR RAPIDS|52403|"1581 1ST AVE SE
CEDAR RAPIDS 52403
(41.989568, -91.649703)"|57|Linn|1052010|IMPORTED GRAPE BRANDIES|389|REMY COINTREAU USA         .|49189|Remy Martin Vsop Cognac|24|200|$5.70|$8.55|24|$205.20|4.80|1.27
S03613800042|01/17/2012|2959|Dahl's / Merle Hay|4343 MERLE HAY ROAD|DES MOINES|50310|"4343 MERLE HAY ROAD
DES MOINES 50310
(41.637408, -93.697647)"|77|Polk|1062200|PUERTO RICO & VIRGIN ISLANDS RUM|35|Bacardi U.S.A., Inc.|43038|Bacardi Gold Rum|6|1750|$14.67|$22.00|6|$132.00|10.50|2.77
S04374500007|03/05/2012|4277|Cork It!|769 PROSPECT ST SW|LE MARS|51031|"769 PROSPECT ST SW
LE MARS 51031
(42.776296, -96.178479)"|75|Plymouth|1032080|IMPORTED VODKA|370|Pernod Ricard USA/Austin Nichols|34007|Absolut Swedish Vodka 80 Prf|12|1000|$14.89|$22.34|12|$268.08|12.00|3.17
S24673100035|03/24/2015|3626|Wal-Mart 2714 / Spencer|500  11TH ST|SPENCER|51301|"500 11TH ST
SPENCER 51301
(43.126816, -95.152474)"|21|Clay|1012100|CANADIAN WHISKIES|434|Luxco-St Louis|13038|Canadian Reserve Whisky|6|1750|$9.00|$13.50|18|$243.00|31.50|8.32
S04650800118|03/20/2012|2619|Hy-Vee Wine and Spirits / WDM|1725  74TH ST|WEST DES MOINES|50266|"1725 74TH ST
WEST DES MOINES 50266
(41.598514, -93.808855)"|77|Polk|1031200|VODKA FLAVORED|65|Jim Beam Brands|40841|Pucker Vodka Wild Cherry Tease|12|750|$9.99|$14.99|3|$44.97|2.25|0.59
S07494200054|08/31/2012|2621|Hy-Vee Food Store #3 / Sioux City|3301 GORDON DR|SIOUX CITY|51105|"3301 GORDON DR
SIOUX CITY 51105
(42.487752, -96.364108)"|97|Woodbury|1062200|PUERTO RICO & VIRGIN ISLANDS RUM|451|Serralles USA|43426|Don Q Cristal Rum|12|750|$6.50|$9.74|1|$9.74|0.75|0.20
S14633400014|09/18/2013|3841|Hartig Drug Company #2 / Locust|157 LOCUST ST|DUBUQUE|52001|"157 LOCUST ST
DUBUQUE 52001
(42.495307, -90.665438)"|31|Dubuque|1071100|AMERICAN COCKTAILS|55|Sazerac North America|57148|Chi-Chi's Margarita W/tequila|6|1750|$6.49|$9.74|2|$19.48|3.50|0.92
S03688600022|01/23/2012|3679|FRANKLIN STREET FLORAL & GIFT|103 FRANKLIN ST|MONONA|52159|"103 FRANKLIN ST
MONONA 52159
(43.055133, -91.390767)"|22|Clayton|1012200|SCOTCH WHISKIES|260|Diageo Americas|5347|Johnnie Walker Red Label Scotch|12|1000|$16.99|$25.49|1|$25.49|1.00|0.26
S14871800069|10/01/2013|2522|Hy-Vee Wine and Spirits / Spirit Lak|HWY 9 & 71|SPIRIT LAKE|51360|"HWY 9 &amp; 71
SPIRIT LAKE 51360
"|30|Dickinson|1042100|IMPORTED DRY GINS|35|Bacardi U.S.A., Inc.|28236|Bombay Sapphire Gin|12|750|$13.63|$20.45|12|$245.40|9.00|2.38
S15334900137|10/24/2013|2633|Hy-Vee #3 / BDI / Des Moines|3221 SE 14TH ST|DES MOINES|50320|"3221 SE 14TH ST
DES MOINES 50320
(41.554101, -93.596754)"|77|Polk|1022100|TEQUILA|395|Proximo|87510|1800 Silver Tequila|12|750|$14.17|$21.41|12|$256.92|9.00|2.38
S25028600099|04/13/2015|2591|Hy-Vee Wine and Spirits / Atlantic|1602 E. 7TH ST.|ATLANTIC|50022|"1602 E. 7TH ST.
ATLANTIC 50022
(41.403856, -94.990031)"|15|Cass|1081390|IMPORTED SCHNAPPS|421|Sazerac Co., Inc.|69636|Dr. Mcgillicuddy's Cherry Schnapps|12|750|$8.67|$13.01|12|$156.12|9.00|2.38
S07729600031|09/13/2012|2545|Hy-Vee Drugstore / Iowa City|310 N 1ST ST|IOWA CITY|52245|"310 N 1ST ST
IOWA CITY 52245
(41.665693, -91.502069)"|52|Johnson|1031080|VODKA 80 PROOF|260|Diageo Americas|37991|Smirnoff Vodka 80 Prf Mini|12|500|$7.47|$11.20|1|$11.20|0.50|0.13
S19385800095|06/05/2014|4829|Central City 2|1501 MICHIGAN AVE|DES MOINES|50314|"1501 MICHIGAN AVE
DES MOINES 50314
(41.605561, -93.613738)"|77|Polk|1081305|APPLE SCHNAPPS|65|Jim Beam Brands|82607|Dekuyper Sour Apple|12|1000|$7.62|$11.43|48|$548.64|48.00|12.68
S07153200063|08/16/2012|2508|Hy-Vee Food Store #1 / Cedar Rapids|1843 JOHNSON AVENUE, N.W.|CEDAR RAPIDS|52405|"1843 JOHNSON AVENUE, N.W.
CEDAR RAPIDS 52405
(41.97447, -91.697941)"|57|Linn|1081200|CREAM LIQUEURS|305|MHW Ltd|73050|Rumchata|6|750|$12.50|$18.75|12|$225.00|9.00|2.38
S11431800028|04/03/2013|3987|Wine and Spirits Shoppe Of|111 S PHILLIPS ST|ALGONA|50511|"111 S PHILLIPS ST
ALGONA 50511
(43.06882, -94.226873)"|55|Kossuth|1031200|VODKA FLAVORED|260|Diageo Americas|77405|Smirnoff Sorbet Light Mango Passion Fruit Mini|12|500|$5.72|$8.58|1|$8.58|0.50|0.13
S22434100001|11/18/2014|3830|Wal-Mart 1435 / Creston|806 LAUREL ST|CRESTON|50801|"806 LAUREL ST
CRESTON 50801
(41.047716, -94.372142)"|88|Union|1701100|DECANTERS & SPECIALTY PACKAGES|478|Trinchero Family Estates|552|Menage a Trois VAP|6|750|$12.41|$18.62|12|$223.44|9.00|2.38
S04084600008|02/15/2012|4319|Fareway Stores #703 / Humbolt|710 FIRST AVE N|HUMBOLDT|50548|"710 FIRST AVE N
HUMBOLDT 50548
(42.722189, -94.217865)"|46|Humboldt|1051110|BLACKBERRY BRANDIES|434|Luxco-St Louis|55086|Paramount Blackberry Brandy|12|750|$0.00|$0.00|12|$0.00|9.00|2.38
S10647900049|02/18/2013|3456|Quick Shop / Clear Lake|904 N 8TH ST|CLEAR LAKE|50428|"904 N 8TH ST
CLEAR LAKE 50428
(43.142868, -93.378772)"|17|Cerro Gordo|1012100|CANADIAN WHISKIES|260|Diageo Americas|11294|Crown Royal Canadian Whisky|24|375|$7.36|$11.04|3|$33.12|1.12|0.30
S17432400005|02/17/2014|2521|Hy-Vee Food and Drug / Grand / WDM|1990 GRAND AVENUE|WEST DES MOINES|50265|"1990 GRAND AVENUE
WEST DES MOINES 50265
(41.571127, -93.73162)"|77|Polk|1071100|AMERICAN COCKTAILS|55|Sazerac North America|57125|Chi-Chi's Gold Margarita|6|1750|$6.50|$9.75|6|$58.50|10.50|2.77
S04855600008|04/04/2012|4369|Kum & Go #28 / Norwalk|2992 SUNSET DR|NORWALK|50211|"2992 SUNSET DR
NORWALK 50211
(41.494857, -93.674051)"|91|Warren|1012100|CANADIAN WHISKIES|260|Diageo Americas|11296|Crown Royal|12|750|$14.25|$21.37|6|$128.22|4.50|1.19
S16274500009|12/19/2013|4798|Walgreens #05721 / Des Moines|3140 SE 14TH ST|DES MOINES|50320|"3140 SE 14TH ST
DES MOINES 50320
(41.555952, -93.596914)"|77|Polk|1062200|PUERTO RICO & VIRGIN ISLANDS RUM|35|Bacardi U.S.A., Inc.|43126|Bacardi Superior Rum|12|750|$7.54|$11.31|12|$135.72|9.00|2.38
S15680400008|11/12/2013|4102|Fareway Stores #386 / Ames|619 BURNETT AVE|AMES|50010|"619 BURNETT AVE
AMES 50010
(42.027426, -93.615428)"|85|Story|1011100|BLENDED WHISKIES|260|Diageo Americas|25608|Seagrams 7 Crown Bl Whiskey|6|1750|$11.96|$17.93|6|$107.58|10.50|2.77
S11491100014|04/09/2013|4647|B and B EAST / Waterloo|1615 BISHOP AVE|WATERLOO|50707|"1615 BISHOP AVE
WATERLOO 50707
(42.49807, -92.293057)"|07|Black Hawk|1032080|IMPORTED VODKA|260|Diageo Americas|36871|Ciroc Luxury Vodka|12|750|$18.50|$27.75|4|$111.00|3.00|0.79
S11435500030|04/03/2013|3735|C B Liquor|1202 A AVE EAST|OSKALOOSA|52577|"1202 A AVE EAST
OSKALOOSA 52577
(41.296286, -92.631487)"|10|Buchanan|1031080|VODKA 80 PROOF|297|Laird And Company|35918|Five O'clock Vodka|6|1750|$7.20|$10.79|6|$64.74|10.50|2.77
S05219100034|04/25/2012|2572|Hy-Vee Food Store / Cedar Falls|6301 UNIVERSITY|CEDAR FALLS|50613|"6301 UNIVERSITY
CEDAR FALLS 50613
(42.512771, -92.433344)"|07|Black Hawk|1062310|SPICED RUM|260|Diageo Americas|43337|Captain Morgan Spiced Rum|12|1000|$10.99|$16.49|12|$197.88|12.00|3.17
S04412300032|03/06/2012|3717|The Liquor Stop / Sumner|201 W 1st ST|SUMNER|50674|"201 W 1st ST
SUMNER 50674
(42.847479, -92.099221)"|09|Bremer|1051100|APRICOT BRANDIES|55|Sazerac North America|54436|Mr. Boston Apricot Brandy|12|750|$4.50|$6.74|3|$20.22|2.25|0.59
S21891700006|10/21/2014|4754|Walgreens #12148 / Waverly|320 W BREMER AVE|WAVERLY|50677|"320 W BREMER AVE
WAVERLY 50677
(42.725721, -92.475049)"|09|Bremer|1081600|WHISKEY LIQUEUR|85|Brown-Forman Corporation|86886|Southern Comfort|12|750|$9.85|$14.78|12|$177.36|9.00|2.38
S22524200055|11/21/2014|4222|Station Mart Liquor and Tobbacco|3594 LAFAYETTE ST|EVANSDALE|50707|"3594 LAFAYETTE ST
EVANSDALE 50707
"|07|Black Hawk|1032200|IMPORTED VODKA - MISC|65|Jim Beam Brands|33750|Pinnacle Caramel Apple|12|750|$7.88|$11.82|2|$23.64|1.50|0.40
