1101468|Kantate Nr. 212, Mer hahn en neue Oberkeet [music] : (Bauern-Kantate) (BWV 212) / Bach.|Bach, Johann Sebastian, 1685-1750||[19--]|Breitkopf & Härtel,|Cantatas Secular Vocal scores with piano|acmus|camus|NA|cen|2017-09-01T00:00:00.000|1
3126062|Sweet ruin / Kresley Cole.|Cole, Kresley|1451649975, 9781451649970|2015.|Gallery Books,|Vampires Fiction, Paranormal romance stories|acbk|cafic|NA|cen|2017-09-01T00:00:00.000|2
2903335|Paleo cooking from Elana's pantry : gluten-free, grain-free, dairy-free recipes / Elana Amsterdam ; photography by Leigh Beisch.|Amsterdam, Elana|1607745518, 9781607745518|c2013.|Ten Speed Press,|High protein diet Recipes, Prehistoric peoples Nutrition, Cooking Natural foods, Cookbooks|acbk|canf|NA|cen|2017-09-01T00:00:00.000|2
3146689|A gathering of shadows / V.E. Schwab.|Schwab, Victoria|0765376474, 9780765376473|2016.|Tor,|Magic Fiction, Contests Fiction, Fantasy fiction, Science fiction|acbk|nanew|NA|bal|2017-09-01T00:00:00.000|1
2127084|Pimsleur language programs. Spanish 1 A [sound recording] : the complete course.||0788797581|1998.|Simon and Schuster Audio [producer] : Recorded Books [distributor],|Spanish language Sound recordings for English speakers, Spanish language Self instruction|accd|nanf|NA|nga|2017-09-01T00:00:00.000|2
2850292|Pokupal baran baranki / khudozhnik, Boris Trzheme︠t︡skiĭ.||5389031768, 9785389031760|2012.|"""Makhaon"","|Childrens poetry Russian Juvenile literature, Russian language materials|jcbk|ccln|NA|cen|2017-09-01T00:00:00.000|1
3170881|Same but different : teen life on the autism express / Holly Robinson Peete, Ryan Elizabeth Peete, RJ Peete.|Peete, Holly Robinson, 1964-|0545094682, 9780545094689|2016.|Scholastic Press,|Autistic children Juvenile fiction|acbk|nyfic|NA|glk|2017-09-01T00:00:00.000|1
1274604|The William S. Paley collection / William Rubin, Matthew Armstrong.|Museum of Modern Art (New York, N.Y.)|0870701703|c1992.|Museum of Modern Art : Distributed by Harry N. Abrams,|Paley William S William Samuel 1901 1990 Art collections Exhibitions, Museum of Modern Art New York N Y Exhibitions, Art Modern 19th century Exhibitions, Art Modern 20th century Exhibitions, Art Private collections New York State New York Exhibitions|acbk|canf|NA|cen|2017-09-01T00:00:00.000|1
3199176|Let the circle be unbroken / Mildred D. Taylor.|Taylor, Mildred D.|1101997540, 9781101997543|2016.|Puffin Books,|Logan family Fictitious characters Taylor Juvenile fiction, African Americans Juvenile fiction, Mississippi Juvenile fiction|jcbk|ncfic|NA|lcy|2017-09-01T00:00:00.000|1
2979627|Kedamiha Letibeb Feriha / ʾAbā Mātéyās Desta.|Aba Matthias Desta.||2000.|[Multicultural Books, distributor],|YaItyopya ortodoks tawahedo b‚ta kerestiyan, Ethiopian Orthodox Tewahedo Church, Christianity Ethiopia, Christian education Ethiopia|acbk|caln|NA|cen|2017-09-01T00:00:00.000|1
2664280|Suburban nature [sound recording] / Sarah Jaffe.|Jaffe, Sarah, 1986-||p2010.|Kirtland Records,|Popular music 2001 2010|accd|cacd|NA|cen|2017-09-01T00:00:00.000|2
3255663|Wild Kratts. Panda-monium / PBS Kids ; a Kratt Brothers Company/9 Story Entertainment production.||1531700233, 9781531700232|[2017]|PBS Distribution,|Giant panda Juvenile films, Animated television programs, Childrens television programs, Educational television programs, Television series, Video recordings for the hearing impaired|jcdvd|ncdvd|Floating|hip|2017-09-01T00:00:00.000|1
2277393|Inside the kingdom [text (large print)] : my life in Saudi Arabia / Carmen Bin Ladin.|Bin Ladin, Carmen|0786270675|2004.|Thorndike Press,|Bin Ladin Carmen, Women Saudi Arabia Biography, Large type books|acbk|cs1malp|NA|cen|2017-09-01T00:00:00.000|1
625870|Company of adventurers / Peter C. Newman.|Newman, Peter Charles|0670803790, 0670808776|1985-<1991 >|New York, N.Y., U.S.A. : Viking,|Hudsons Bay Company, Fur trade Northwest Canadian History, Northwest Canadian History|acbk|canf|NA|cen|2017-09-01T00:00:00.000|1
3204834|Ghosts and goblins and ninja, oh my! / by Walker Styles ; illustrated by Ben Whitehouse.|Styles, Walker|1481463063, 1481463071, 9781481463065, 9781481463072|2016.|Little Simon,|Mystery and detective stories, Detectives Fiction, Dogs Fiction, Animals Fiction, Martial arts Fiction, Dogs Juvenile fiction, Animals Juvenile fiction|jcbk|ncef|NA|nhy|2017-09-01T00:00:00.000|1
2444175|The rough guide to world party [sound recording].|||p2007.|World Music Network,|Popular music, World music|accd|cacd|NA|cen|2017-09-01T00:00:00.000|1
2877476|Maria's story [videorecording] / a Camino Film Projects production in association with Channel Four Television ; produced by Pamela Cohen and Catherine M. Ryan ; directed by Monona Wali and Pamela Cohen.||1604863226, 9781604863222|c2010.|PM Press,|Serrano Mar¡a, Women guerrillas El Salvador Chalatenango Department Biography, El Salvador History 1979 1992, El Salvador Politics and government 1979 1992, Guerrillas El Salvador Chalatenango Department Interviews, Frente Farabundo Mart¡ para la Liberaci¢n Nacional, Documentary films, Biographical films, Nonfiction films, Feature films|acdvd|nadvdnf|Floating|qna|2017-09-01T00:00:00.000|1
3038971|Hesitant alien [sound recording] / Gerard Way.|Way, Gerard||[2014]|Reprise,|Rock music 2011 2020|accd|cacd|NA|cen|2017-09-01T00:00:00.000|1
2762453|Time for a hug / Phillis Gershator & Mim Green ; illustrated by David Walker.|Gershator, Phillis|1402778627, 9781402778629|2012.|Sterling Pub. Co.,|Stories in rhyme Juvenile fiction, Hugging Juvenile fiction, Rabbits Juvenile fiction|jcbk|ncpic|NA|lcy|2017-09-01T00:00:00.000|1
3104204|First grade dropout / written by Audrey Vernick ; illustrated by Matthew Cordell.|Vernick, Audrey|0544129857, 9780544129856|[2015]|Clarion Books/Houghton Mifflin Harcourt,|Schools Juvenile fiction, Embarrassment in children Juvenile fiction, Schools Fiction, Embarrassment Fiction, Humorous stories|jcbk|ncpic|NA|bro|2017-09-01T00:00:00.000|1
3164323|Pound puppies. Showstopping pups [videorecording] / Hasbro Studios.|||[2016]|Shout Factory,|Puppies Juvenile drama, Animal shelters Juvenile drama, Dog adoption Juvenile drama, Animated television programs, Childrens television programs, Fiction television programs, Television series|jcdvd|ncdvd|Floating|wts|2017-09-01T00:00:00.000|1
1633614|La barbarie à visage humain / Bernard-Henri Lévy.|Lévy, Bernard-Henri|2253037400|[1985]|Grasset,|Socialism History, Power Social sciences, Totalitarianism|acbk|caln|NA|cen|2017-09-01T00:00:00.000|1
2657586|Once upon a baby brother / Sarah Sullivan ; pictures by Tricia Tusa.|Sullivan, Sarah|0374346356, 9780374346355|2010.|Farrar, Straus, Giroux,|Storytelling Juvenile fiction, Creative writing Juvenile fiction, Brothers and sisters Fiction, Babies Fiction|jcbk|ncpic|NA|lcy|2017-09-01T00:00:00.000|1
3166125|Rookie blue. The complete third season [videorecording] / an ICF Films/Entertainment One production ; Shaw Media.||1417237961, 9781417237968|c2013.|Entertainment One,|Police Drama, Crime Drama, Television cop shows, Fiction television programs, Television series, Video recordings for the hearing impaired|acdvd|cadvd|NA|cen|2017-09-01T00:00:00.000|2
2991835|A fighting chance [sound recording]/ Elizabeth Warren.|Warren, Elizabeth|1427239169, 9781427239167|p2014.|Macmillan Audio|Warren Elizabeth, Women legislators United States Biography, Legislators United States Biography, United States Congress Senate Biography, United States Politics and government 2009, Audiobooks|accd|nacdnf|Floating|glk|2017-09-01T00:00:00.000|1
3160538|Mi vida loca [videorecording] / Cineville ; HBO Showcase ; in association with Film Four International ; produced by Daniel Hassid, Carl-Jan Colpaert ; written and directed by Allison Anders.||0783128371, 9780783128375|c2004|HBO Video,|Gangs California Los Angeles Drama, Mexican American teenagers California Los Angeles Drama, Mexican American women Drama, Mexican Americans California Los Angeles Drama, Youth Conduct of life Drama, Hispanic American teenagers Drama, Hispanic Americans Drama, Hispanic American women California Los Angeles Drama, Feature films, Fiction films, Video recordings for the hearing impaired|acdvd|nadvd|Floating|bro|2017-09-01T00:00:00.000|1
