RT @davealenn: Lo más coherente que vas a escuchar sobre el #coronavirus https://t.co/jxJR4Y4oMa|1237562500402393090|2020-03-11 05:14:27|0|1458|0|0|1|davealenn||kuki alderete|461531512|*Personal Trainer *Preparador Físico Club @soldeamericapy Futbol y Basquet * Preparador Físico @ccp1912oficial  Fútbol Playa❤️💙 *Preparador Físico 🇺🇸ASA 🇵🇾|2012-01-12 00:18:08||||9617|596|845|1294
@midlifewomanon1 @KitCoco The Coronavirus aid money won’t get to the sick and the brave caregivers who help them— the money will go to the wealthy under the guise of #coronavirus aid.|1237562500062662660|2020-03-11 05:14:27|3|0|0|0|0|||GimmeLatte|797507896254697470|"#impeachTrump #climatechange
#SecureTheVote #guncontrol
#TaxTheRich #NoMilitaryGradeWeapons
 

I’m old, cranky & I’ve seen some shit."|2016-11-12 21:34:34||In the beautiful Humboldt redwoods of California||14298|250|950|2682
"RT @C5N: ⭕ #ALERTA 

La ministra de Salud del Reino Unido Nadine Dorries dio positivo para #Coronavirus. La funcionaria se encuentra aislada en su casa, informaron medios británicos el martes a la noche https://t.co/tMp4Ha3fLn"|1237562499932680190|2020-03-11 05:14:27|0|241|0|0|1|C5N||maga|4010899792|Hay una verdad que murmura en la sangre.  H. Hesse.|2015-10-21 20:01:23||Rosario, Argentina||238418|5610|5102|184003
RT @Dybujito_Azul: 60 millones para que te estén enviando mensajitos de prevención del #coronavirus @Salud_Ec #medidaseconomicas #Paquetazo|1237562499920048130|2020-03-11 05:14:27|0|3|0|0|1|Dybujito_Azul||Sol|626201106||2012-07-04 06:29:44||||8877|90|67|9521
#coronavirus test. Ten sons of #Haman in one breath. Happy #Purim! https://t.co/oI4una5iDo|1237562499454492670|2020-03-11 05:14:27|1|0|0|0|0|||Leah Caroline|704357490|artist|2012-07-19 07:33:28||New Haven, CT||53|28|74|11
"RT @TrinityResists: #COVID19 #Coronavirus doesn’t care what you call it. It won’t make it less likely to get you sick or less deadly.

It doesn’t discriminate.

Calling a worldwide pandemic the Wuhan or China Virus DOES show your ignorance & denial of science.

Mostly it just Proves overt Racism. https://t.co/rZtoxwjmyJ"|1237562499404161020|2020-03-11 05:14:27|0|250|0|0|1|TrinityResists||Debi Jackson|1101812641|Feminist inspired by nature & animals. Lover of books, music, science & spirituality. Does NOT suffer fools, hypocrites, racists or misogynists gladly.|2013-01-18 21:30:42||Cincinnati, OH||88327|549|1329|101418
RT @sanpadrepio: Con el Santo Rosario se ganan todas las batallas ! PADRE PÍO                                          ( armemos una gran cadena de oración para que se detenga el #coronavirus y se encuentre la vacuna ) RT🙏|1237562499282526210|2020-03-11 05:14:27|0|994|0|0|1|sanpadrepio||Patriota_py1811|282160909|Ser patriota es renunciar a beneficios personales a favor del pueblo|2011-04-14 20:26:50||Paraguay||13002|299|525|6084
"RT @EFEnoticias: #EFEURGENTE | El Gobierno de Panamá informa de un fallecido y ocho enfermos por #coronavirus en el país https://t.co/GOzBXFrMje"|1237562499190280190|2020-03-11 05:14:27|0|148|0|0|1|EFEnoticias||Miguel F. Franco |269411330|Maritime and Port Operator. Insurance Company Supervisor. UTP, UPC Barcelona. Freedom comes, when you dont continuosly watch what others are doing around you.|2011-03-20 20:37:43||Panamá San Miguelito||10823|174|184|1623
"RT @RVAwonk: Well this seems like a problem: CDC Director Robert Redfield admitted today that he is not confident that U.S. labs have the supplies needed for #coronavirus testing, and doesn’t know how the CDC will deal with the shortage.
 https://t.co/0XCm3LHtFq"|1237562499135725570|2020-03-11 05:14:27|0|1417|0|0|1|RVAwonk||Renee H ☕|756161688735518720|*Stay angry, little Meg, Mrs Whatsit whispered. You will need all your anger now.* -M.L.|2016-07-21 19:19:30||||67275|1039|636|469611
"RT @ForosTelecinco: #Coronavirus Chinos con nacionalidad española 
encuentran la CURA del #coronavirusEspana 
https://t.co/hea5A3bEP6"|1237562498930200580|2020-03-11 05:14:27|0|42|0|0|1|ForosTelecinco||David 🇨🇺|1094621649922592770|Abogado, martiano-fidelista, chavista y de la  #TropaCHE, profundamente nuestroamericano, antiimperialista, creo en la #PatriaGrande unida y exijo #NoMasBloqueo|2019-02-10 18:38:33||Cuba||16413|7992|3125|20854
"RT @dallasnews: 1/ There’s a lot of #coronavirus news to keep up with. You can find all of our coverage here, including what you need to know about the virus, what to do to prepare your home and much more. https://t.co/NafwlYwgok

Here's the latest updates from today you should know about. 👇🏼"|1237562498670145540|2020-03-11 05:14:27|0|18|0|0|1|dallasnews||Cassandra Jaramillo|35086898|Reporter for @dallasnews. I report on the Dallas Police Department and public safety. Bilingüe. On Signal: 469-606-9665. Email: cjaramillo@dallasnews.com|2009-04-25 03:12:41||Dallas, TX||22446|6427|996|14383
"RT @minhtngo: There is no bottom.

Trump administration orders immigration court staff nationwide to immediately take down all #coronavirus posters — which explain in English & Spanish how to prevent catching and spreading the virus — from courtrooms and waiting areas. 
https://t.co/KaLoFgjDMI"|1237562498573721600|2020-03-11 05:14:27|0|483|0|0|1|minhtngo||Darby Abbott|1012151705402789890|M/W, 60. I post my opinion, thoughts and hopes. I will be extremely respectful. If I post something you do not understand, please ask. I presume, not assume.|2018-06-28 04:52:26||Here||10635|327|843|4926
"RT @MiltonWolfMD: This doctor’s advice for surviving the Wuhan #coronavirus:

1.  Stay calm.

2. Wash your hands.

3. Turn off the garbage news media."|1237562498351419390|2020-03-11 05:14:27|0|24651|0|0|1|MiltonWolfMD||Ruben|32170064|2nd Amendments means no more than that it shall not be infringed by Congress, and has no other effect than to restrict the powers of the National Government.|2009-04-17 00:55:50||Houston, Tx||11464|630|2347|3168
"RT @DrDenaGrayson: ⚠️Chinese doctors say autopsies of #coronavirus victims suggest that #COVID19 is “like a combination of #SARS and #AIDS as it damages both the lungs and immune systems,” and can cause “irreversible” lung damage even if the patient survives.

@thespybrief
https://t.co/bmnu8VIf0S"|1237562497630007300|2020-03-11 05:14:26|0|20995|0|0|1|DrDenaGrayson||chaplinscourage|225301621|Call it climate breakdown, because that is what it is.  timeline = notebook, RT = noted, may(not) agree|2010-12-11 09:14:06||where #climatehawks fly||74683|1847|3515|9716
"Dahil sa suspension ng klase due to #coronavirus Mag FB Live nalang ako sa mga Subjects ko.
At pag gusto nyo sumagot or mag Recite, unahan nalang kayo mag MINE. https://t.co/NX7oY9tib2"|1237562496782745600|2020-03-11 05:14:26|0|0|0|0|0|||Jheck Plays|3643271714||2015-09-22 03:45:38||||479|7|15|3
RT @iamcg83: I still ain’t figured out this whole panic over toilet paper. Y’all crazy. #coronavirus|1237562496162000900|2020-03-11 05:14:26|0|2|0|0|1|iamcg83||Jenn Greene|933130818|"Girl Mom | Travel, Entertainment & Lifestyle Content Creator |🐷 Farmer | We Grow Retreat co-creator jennifer@journeyswithjenn.com"|2012-11-08 00:56:48||Maryland, USA||103547|13589|7614|88958
"RT @tedlieu: Instead of prioritizing regular Americans who need tests for #coronavirus, or paid sick leave because they live paycheck to paycheck, @realDonaldTrump wants to bail out oil billionaires. 

Thank goodness the House of Representatives, and not @POTUS, has the Power of the Purse. https://t.co/oJzdylQbrC"|1237562495885180930|2020-03-11 05:14:26|0|3016|0|0|1|tedlieu||Rochelle Snyder|945905209|Patriotic American ,Pa. Resident ...Proud Democrat.  HATES LIARS..get this Traitor out of Our White House...Lets all make America Proud Again...|2012-11-13 16:34:51||||15733|291|1095|38839
#coronavirus=everyone works from home. WeWork hardest hit. https://t.co/qdIIIT5sMy|1237562495348256770|2020-03-11 05:14:26|1|1|0|0|0|||Samuel J. Howard|17055595|Russian Greek Catholic, aspiring agrarian, health insurance nerd, Finland enthusiast, very minor cleric. MA theology; MBA student @UTPB. Opinions my own.|2008-10-30 01:56:53||New York City||23842|1536|3110|81015
RT @desksante: #RDC #Coronavirus « Il est arrivé il y a quelques jours de Belgique. Je ne peux pas confirmer le jour. J’étais en contact avec les services d’hygiène aux frontières. Quand il est arrivé, il n’avait aucun symptôme », Dr Eteni|1237562494966575100|2020-03-11 05:14:26|0|7|0|0|1|desksante||makoto👩‍🦯infodemic|25927619|"⚠️ Tweet & RT ≠ Agree | 🔍 #Japon #Japan #Urgence #Emergency #Exercise | 🗣️ pas bien français, 🇯🇵 & Eng 日本語 | I'm capricious👩🏻‍🦯 #cane🦯💖⛸️🛌💤🇱🇷🗾🇨🇭"|2009-03-23 03:40:03||#Genève #Geneva 🇨🇭 or #Japan||85375|2366|1171|2222
